timestamp,raw_value
1724820448.8499937,-475
1724820448.8524363,-362
1724820448.862435,-163
1724820448.8644338,-501
1724820448.8736691,54
1724820448.8756695,-3
1724820448.8852868,-420
1724820448.8872855,-525
1724820448.8964038,-88
1724820448.8984022,-258
1724820448.907949,140
1724820448.9099512,5
1724820448.9199557,-123
1724820448.921473,-123
1724820448.9310362,-349
1724820448.9325519,-349
1724820448.9425182,224
1724820448.9455183,-41
1724820448.95452,26
1724820448.9575195,228
1724820448.9663994,-395
1724820448.9694018,-97
1724820448.978401,-105
1724820448.9814005,-299
1724820448.9904084,25
1724820448.9924085,179
1724820449.0014133,-483
1724820449.003413,-178
1724820449.0138655,-247
1724820449.0148666,-401
1724820449.0252109,171
1724820449.0266812,55
1724820449.0366359,-270
1724820449.039199,160
1724820449.0482235,-297
1724820449.0514045,-278
1724820449.0595255,294
1724820449.0625267,0
1724820449.071527,-60
1724820449.0745268,258
1724820449.0835288,-388
1724820449.0864992,-172
1724820449.0954063,-36
1724820449.0974069,-205
1724820449.106906,246
1724820449.1089032,246
1724820449.118494,-263
1724820449.120495,-263
1724820449.1314032,-264
1724820449.1333947,-397
1724820449.1433194,341
1724820449.145317,341
1724820449.1554115,341
1724820449.156416,341
1724820449.1669962,-323
1724820449.1679919,-323
1724820449.178647,68
1724820449.1794305,-97
1724820449.1904302,48
1724820449.1904302,48
1724820449.2029057,-190
1724820449.2029057,-190
1724820449.2141728,-13
1724820449.2141728,-13
1724820449.22568,258
1724820449.226759,258
1724820449.237238,212
1724820449.2380664,212
1724820449.249372,-292
1724820449.249372,-292
1724820449.2611427,356
1724820449.2625606,356
1724820449.2730978,356
1724820449.2741668,356
1724820449.285102,-237
1724820449.285102,-237
1724820449.2968495,160
1724820449.2977166,160
1724820449.308893,380
1724820449.308893,380
1724820449.3208947,-55
1724820449.3208947,-55
1724820449.332434,-296
1724820449.33294,-285
1724820449.3439493,211
1724820449.3449533,42
1724820449.3563833,161
1724820449.3563833,161
1724820449.3680384,-354
1724820449.3690355,-354
1724820449.3810363,173
1724820449.3818889,173
1724820449.3928893,173
1724820449.3938901,173
1724820449.4048893,-280
1724820449.4057612,464
1724820449.4167645,-236
1724820449.418032,-236
1724820449.4290354,120
1724820449.4310331,120
1724820449.4420333,448
1724820449.4440355,306
1724820449.4540336,146
1724820449.456035,146
1724820449.4660351,-274
1724820449.4676476,-274
1724820449.47765,307
1724820449.479648,-108
1724820449.488854,84
1724820449.490852,228
1724820449.500855,67
1724820449.5048532,-221
1724820449.5135593,-28
1724820449.516558,-273
1724820449.5256119,323
1724820449.5286129,102
1724820449.537612,105
1724820449.5406125,457
1724820449.5493517,-228
1724820449.5523517,-269
1724820449.5613515,155
1724820449.5643532,-228
1724820449.5733583,105
1724820449.5763535,256
1724820449.5853574,-421
1724820449.588355,-74
1724820449.598354,-285
1724820449.6003563,-444
1724820449.6103563,49
1724820449.6133552,171
1724820449.6221156,171
1724820449.625115,171
1724820449.6341157,-174
1724820449.6371155,-106
1724820449.6471546,6
1724820449.6512837,6
1724820449.6621573,282
1724820449.6641588,100
1724820449.675156,338
1724820449.6761584,317
1724820449.687157,-189
1724820449.6883729,41
1724820449.6996324,-279
1724820449.7004423,-279
1724820449.7120335,375
1724820449.7120335,375
1724820449.724035,-171
1724820449.724035,-171
1724820449.7357142,150
1724820449.7362225,150
1724820449.7472236,150
1724820449.7482238,150
1724820449.7592244,150
1724820449.7603545,150
1724820449.7733,-69
1724820449.7733,-69
1724820449.785855,25
1724820449.785303,25
1724820449.7978566,-34
1724820449.7978566,-34
1724820449.809862,295
1724820449.809862,295
1724820449.8218613,66
1724820449.8218613,66
1724820449.8338618,-217
1724820449.8338618,-217
1724820449.8478615,-4
1724820449.8478615,-4
1724820449.859861,448
1724820449.8608687,448
1724820449.8718715,448
1724820449.872889,448
1724820449.8838968,429
1724820449.8848772,429
1724820449.896879,250
1724820449.896879,250
1724820449.9118795,281
1724820449.912687,281
1724820449.9246898,-222
1724820449.9255297,-67
1724820449.9365325,-198
1724820449.937567,-6
1724820449.949086,27
1724820449.9499543,-195
1724820449.9619446,407
1724820449.9629452,28
1724820449.9739463,213
1724820449.9749458,412
1724820449.9870133,39
1724820449.9870133,39
1724820449.9990134,-203
1724820449.9990134,-203
1724820450.0114017,131
1724820450.0114017,131
1724820450.0235279,-34
1724820450.0235279,-34
1724820450.0355303,-241
1724820450.0355303,-241
1724820450.0478044,-193
1724820450.0478044,-193
1724820450.0598047,260
1724820450.0598047,260
1724820450.0718064,213
1724820450.0718064,213
1724820450.0838099,-260
1724820450.0838099,-260
1724820450.0960116,-260
1724820450.0967283,-260
1724820450.1077287,-134
1724820450.1117303,435
1724820450.11973,-245
1724820450.124733,144
1724820450.1337326,-225
1724820450.1367314,-13
1724820450.1463308,44
1724820450.1483293,-171
1724820450.1583292,420
1724820450.159852,313
1724820450.1696856,-90
1724820450.171113,97
1724820450.1812546,-186
1724820450.1822543,-186
1724820450.1932545,405
1724820450.194255,205
1724820450.205138,-55
1724820450.2061424,-55
1724820450.2201443,-55
1724820450.221147,-55
1724820450.234185,304
1724820450.234185,304
1724820450.2471838,91
1724820450.2471838,91
1724820450.2591844,310
1724820450.2591844,310
1724820450.2711906,-149
1724820450.2711906,-149
1724820450.2831929,-333
1724820450.2831929,-333
1724820450.2961948,375
1724820450.2961948,375
1724820450.3091946,347
1724820450.3091946,347
1724820450.3211977,-21
1724820450.3220277,165
1724820450.333015,257
1724820450.3337252,84
1724820450.3457282,107
1724820450.3457282,107
1724820450.3574228,345
1724820450.3574228,345
1724820450.3692977,-214
1724820450.3692977,-214
1724820450.3842998,-197
1724820450.3842998,-197
1724820450.3973012,393
1724820450.3973012,393
1724820450.4092991,283
1724820450.4092991,283
1724820450.4213004,74
1724820450.422622,74
1724820450.4336104,56
1724820450.4346104,56
1724820450.4456098,160
1724820450.4471295,160
1724820450.4592328,160
1724820450.4592328,160
1724820450.4712243,-66
1724820450.472225,178
1724820450.4830067,-302
1724820450.4835126,-302
1724820450.495514,85
1724820450.495514,85
1724820450.507514,354
1724820450.508515,354
1724820450.5205295,-348
1724820450.5205295,-348
1724820450.5325253,-312
1724820450.5325253,-312
1724820450.5445235,290
1724820450.5455205,149
1724820450.556522,77
1724820450.557522,77
1724820450.5685222,77
1724820450.5695236,77
1724820450.5825222,77
1724820450.5825222,77
1724820450.5955248,280
1724820450.5955248,280
1724820450.607525,132
1724820450.607525,132
1724820450.619526,-218
1724820450.619526,-218
1724820450.6314998,-65
1724820450.6314998,-65
1724820450.6444986,337
1724820450.6444986,337
1724820450.6570344,250
1724820450.6565008,250
1724820450.669038,-258
1724820450.669038,-258
1724820450.6810386,413
1724820450.6850395,413
1724820450.693038,413
1724820450.696512,413
1724820450.7056983,-131
1724820450.7077,241
1724820450.7177024,-188
1724820450.719225,-119
1724820450.7293074,88
1724820450.7308238,88
1724820450.740814,282
1724820450.7418644,403
1724820450.7525425,-98
1724820450.753354,-98
1724820450.7640133,237
1724820450.7648377,38
1724820450.775365,291
1724820450.776367,291
1724820450.7873735,291
1724820450.7883828,291
1724820450.7987137,291
1724820450.8002326,291
1724820450.8106835,291
1724820450.8116827,291
1724820450.8219705,-316
1724820450.822973,-316
1724820450.8333087,-148
1724820450.8343103,-148
1724820450.8447382,441
1724820450.8454962,289
1724820450.8558788,-262
1724820450.8571029,-83
1724820450.8683417,-326
1724820450.8683417,-326
1724820450.8795044,187
1724820450.8807757,2
1724820450.8907044,299
1724820450.8927016,397
1724820450.9019108,-219
1724820450.9039106,-34
1724820450.9139166,40
1724820450.9149928,40
1724820450.9258842,445
1724820450.9269438,312
1724820450.9373198,3
1724820450.93932,231
1724820450.9493191,-123
1724820450.9513226,-219
1724820450.9613202,146
1724820450.9633214,514
1724820450.9735227,193
1724820450.974467,372
1724820450.9851599,-315
1724820450.9861686,-213
1724820450.9971707,-72
1724820450.9980564,-72
1724820451.0090508,311
1724820451.0100296,322
1724820451.0210335,-317
1724820451.0220342,-317
1724820451.0350375,249
1724820451.0350375,249
1724820451.0480347,249
1724820451.0480347,249
1724820451.0610368,361
1724820451.0610368,361
1724820451.074039,-308
1724820451.0746222,-308
1724820451.0866137,-243
1724820451.0876164,-76
1724820451.0986164,-85
1724820451.099609,-289
1724820451.1116095,161
1724820451.1116095,161
1724820451.1236112,106
1724820451.124613,280
1724820451.1356199,-134
1724820451.1366198,-134
1724820451.1486218,-107
1724820451.149464,-292
1724820451.1614637,-292
1724820451.1624694,-292
1724820451.173474,374
1724820451.174702,374
1724820451.1860878,-229
1724820451.1866965,-229
1724820451.1986997,-230
1724820451.1986997,-230
1724820451.2107,267
1724820451.2115471,267
1724820451.222884,-10
1724820451.2238884,193
1724820451.234891,-234
1724820451.235893,-124
1724820451.2468905,-2
1724820451.2478917,-2
1724820451.258892,380
1724820451.259898,420
1724820451.2708986,-93
1724820451.2719035,-93
1724820451.2829032,-103
1724820451.2839065,100
1724820451.295416,188
1724820451.2964165,188
1724820451.3074174,226
1724820451.3084173,373
1724820451.3194168,-77
1724820451.320418,-77
1724820451.3314176,103
1724820451.3324196,-117
1724820451.3434196,275
1724820451.3444202,145
1724820451.3554206,125
1724820451.3564215,125
1724820451.367422,-333
1724820451.3684218,-282
1724820451.379422,410
1724820451.380424,410
1724820451.391422,250
1724820451.3924234,250
1724820451.4034228,250
1724820451.4045641,96
1724820451.4153292,51
1724820451.4163318,51
1724820451.4270551,252
1724820451.4280455,252
1724820451.439052,-36
1724820451.440054,-36
1724820451.4505634,-437
1724820451.4515631,-340
1724820451.4621038,-52
1724820451.4632177,-52
1724820451.4732616,-39
1724820451.4752593,195
1724820451.4848614,-243
1724820451.4868615,-285
1724820451.496136,33
1724820451.4981346,-133
1724820451.5076413,-295
1724820451.5096323,-295
1724820451.518956,-295
1724820451.520955,-295
1724820451.530317,-312
1724820451.5323153,57
1724820451.5422006,278
1724820451.5437236,362
1724820451.5534477,-218
1724820451.5554478,209
1724820451.5654497,67
1724820451.566811,-123
1724820451.5772598,363
1724820451.578264,363
1724820451.588853,-163
1724820451.589422,-146
1724820451.6003513,-68
1724820451.6013553,-138
1724820451.6125696,483
1724820451.613398,292
1724820451.6238074,282
1724820451.6245646,500
1724820451.6362512,-138
1724820451.6362512,-138
1724820451.648525,71
1724820451.648525,71
1724820451.6605256,502
1724820451.6615279,502
1724820451.672111,136
1724820451.6735725,336
1724820451.6835823,-3
1724820451.6855843,-3
1724820451.6953866,524
1724820451.697387,218
1724820451.7068338,358
1724820451.708833,520
1724820451.7192254,-173
1724820451.720229,-173
1724820451.7306948,146
1724820451.7315245,146
1724820451.7420044,-132
1724820451.7428484,-132
1724820451.7533767,-132
1724820451.7543821,-132
1724820451.7657235,466
1724820451.7657235,466
1724820451.7774782,534
1724820451.778087,534
1724820451.7887344,-44
1724820451.7897344,135
1724820451.8006346,137
1724820451.8016658,16
1724820451.8120897,402
1724820451.8136084,402
1724820451.8239772,523
1724820451.8247962,523
1724820451.8362007,60
1724820451.8362007,60
1724820451.8475583,381
1724820451.8485577,381
1724820451.8588972,649
1724820451.859897,746
1724820451.870878,370
1724820451.8718867,370
1724820451.8824782,370
1724820451.8833792,370
1724820451.8943865,396
1724820451.8957353,396
1724820451.9063714,320
1724820451.907376,469
1724820451.918197,167
1724820451.9194555,200
1724820451.9294548,420
1724820451.930454,307
1724820451.9407792,348
1724820451.9421277,443
1724820451.952524,98
1724820451.953541,98
1724820451.9638865,292
1724820451.9648867,187
1724820451.9758935,166
1724820451.9769034,166
1724820451.9872465,166
1724820451.988246,166
1724820451.9989629,279
1724820452.0001342,279
1724820452.011123,42
1724820452.0121224,114
1724820452.0231237,-184
1724820452.0241344,-184
1724820452.0351267,-772
1724820452.0367315,-772
1724820452.0476167,-355
1724820452.0485487,-590
1724820452.059553,-169
1724820452.0605574,-169
1724820452.071558,-775
1724820452.0725594,-569
1724820452.0835607,-1010
1724820452.0845613,-1010
1724820452.096073,-361
1724820452.0970747,-361
1724820452.1080744,-891
1724820452.1090753,-891
1724820452.1200807,-962
1724820452.1206882,-722
1724820452.1320863,-583
1724820452.1320863,-583
1724820452.1446445,-89
1724820452.1456454,-280
1724820452.1566474,-76
1724820452.1578987,-76
1724820452.1689053,-810
1724820452.1695347,-755
1724820452.1815364,-312
1724820452.1815364,-312
1724820452.1945374,-149
1724820452.1945374,-149
1724820452.206539,-681
1724820452.206539,-681
1724820452.2185411,-62
1724820452.219546,-62
1724820452.2305505,-62
1724820452.2320337,-405
1724820452.243016,188
1724820452.2440176,188
1724820452.2550173,-108
1724820452.2560186,-108
1724820452.26702,-481
1724820452.26802,-481
1724820452.2790186,-41
1724820452.2800207,-41
1724820452.2910197,-75
1724820452.292021,-75
1724820452.3030236,-695
1724820452.304023,-695
1724820452.3150218,-489
1724820452.3160222,-489
1724820452.3270233,16
1724820452.3286335,-26
1724820452.3395362,-205
1724820452.3405373,-205
1724820452.3515391,-626
1724820452.352544,-647
1724820452.3635492,-119
1724820452.3645475,-325
1724820452.3755462,73
1724820452.3770647,196
1724820452.3880122,-200
1724820452.3890142,-200
1724820452.4000976,-422
1724820452.4010983,-422
1724820452.4121926,149
1724820452.413196,149
1724820452.4243119,100
1724820452.425006,100
1724820452.4369986,-116
1724820452.4369986,-116
1724820452.4496005,-42
1724820452.4496005,-42
1724820452.4621732,-109
1724820452.4621732,-109
1724820452.4741743,202
1724820452.4756744,476
1724820452.4866667,-18
1724820452.4876719,-18
1724820452.4986722,348
1724820452.4996731,81
1724820452.5116735,594
1724820452.5116735,594
1724820452.523674,320
1724820452.5247238,320
1724820452.5357156,65
1724820452.5367162,65
1724820452.5477166,451
1724820452.5487168,253
1724820452.559718,722
1724820452.5607178,722
1724820452.571718,242
1724820452.5727363,242
1724820452.5837255,242
1724820452.5847273,242
1724820452.5957282,470
1724820452.5969691,244
1724820452.607969,309
1724820452.6089704,309
1724820452.620657,34
1724820452.6216571,34
1724820452.632659,242
1724820452.6332707,7
1724820452.6441088,534
1724820452.6451108,534
1724820452.6557882,163
1724820452.6567886,163
1724820452.667795,-286
1724820452.6687994,-286
1724820452.6800516,162
1724820452.6800516,162
1724820452.692053,-22
1724820452.6928802,-22
1724820452.703794,-22
1724820452.704796,-22
1724820452.7154014,242
1724820452.7166772,52
1724820452.7270706,257
1724820452.7283032,376
1724820452.7386372,-43
1724820452.7406363,176
1724820452.750645,-105
1724820452.7519853,-234
1724820452.7619867,394
1724820452.763506,204
1724820452.7732043,118
1724820452.7752044,395
1724820452.7848704,395
1724820452.786869,395
1724820452.7962005,395
1724820452.7981987,395
1724820452.8072872,395
1724820452.8102853,395
1724820452.8188264,395
1724820452.8218243,395
1724820452.8305385,195
1724820452.8331125,195
1724820452.8421865,668
1724820452.8451867,787
1724820452.853447,68
1724820452.8564963,492
1724820452.8647895,300
1724820452.8682373,72
1724820452.8771036,772
1724820452.879554,664
1724820452.88843,316
1724820452.891432,548
1724820452.9002085,161
1724820452.904209,150
1724820452.9117103,668
1724820452.9155004,225
1724820452.923077,12
1724820452.9268253,12
1724820452.9347246,12
1724820452.938728,12
1724820452.945974,364
1724820452.950113,614
1724820452.9572942,-421
1724820452.961749,75
1724820452.9691734,-578
1724820452.9729357,-366
1724820452.9804635,-295
1724820452.984469,-485
1724820452.9916983,-157
1724820452.9964747,-252
1724820453.0034761,-666
1724820453.0084767,-221
1724820453.0160182,-426
1724820453.0196698,-722
1724820453.028357,40
1724820453.0313578,-284
1724820453.0396376,-341
1724820453.0426412,70
1724820453.0516467,70
1724820453.0546455,-324
1724820453.063921,52
1724820453.06592,-313
1724820453.0759397,165
1724820453.0774632,166
1724820453.0880868,-312
1724820453.0890882,-312
1724820453.0995467,60
1724820453.1005511,-157
1724820453.1118588,164
1724820453.112862,164
1724820453.1242428,321
1724820453.1242428,321
1724820453.1355844,-106
1724820453.1365855,-106
1724820453.147585,460
1724820453.1481755,283
1724820453.1591756,-22
1724820453.1601782,-22
1724820453.1711771,-22
1724820453.1721911,-22
1724820453.1831825,411
1724820453.1843224,592
1724820453.1960263,598
1724820453.1970274,525
1724820453.2080283,516
1724820453.2090342,516
1724820453.2200348,-179
1724820453.221035,-109
1724820453.2320356,86
1724820453.233036,86
1724820453.2450366,524
1724820453.2450366,524
1724820453.257038,-219
1724820453.2580388,-219
1724820453.2690372,-86
1724820453.2700393,-162
1724820453.2810383,460
1724820453.2820396,460
1724820453.2930393,460
1724820453.2940412,460
1724820453.306041,-142
1724820453.3070412,93
1724820453.318042,-388
1724820453.3190422,-388
1724820453.3300436,87
1724820453.3310442,87
1724820453.3420439,53
1724820453.3430445,53
1724820453.3540435,-564
1724820453.3550453,-353
1724820453.3660462,119
1724820453.3670464,-36
1724820453.3790474,104
1724820453.3790474,104
1724820453.3910477,-35
1724820453.3920481,-35
1724820453.403048,-35
1724820453.404049,-35
1724820453.4150484,210
1724820453.4160483,285
1724820453.4270115,6
1724820453.42781,317
1724820453.4385455,-53
1724820453.43975,-53
1724820453.4505467,-298
1724820453.4515507,-298
1724820453.4625475,370
1724820453.4635603,370
1724820453.4746518,130
1724820453.4756649,360
1724820453.4861457,-124
1724820453.4871457,-124
1724820453.4980664,348
1724820453.4994278,157
1724820453.510057,620
1724820453.5110598,626
1724820453.521987,181
1724820453.5239854,181
1724820453.533342,162
1724820453.5363412,-82
1724820453.5447855,588
1724820453.5475445,409
1724820453.5561705,181
1724820453.559172,496
1724820453.5679374,-126
1724820453.5705013,-141
1724820453.5794473,460
1724820453.5824451,521
1724820453.590799,365
1724820453.594451,365
1724820453.6021152,-148
1724820453.6055923,376
1724820453.613505,202
1724820453.6175032,-248
1724820453.6255105,101
1724820453.628835,284
1724820453.6376247,284
1724820453.6406252,284
1724820453.6490672,284
1724820453.6520662,277
1724820453.6613712,-20
1724820453.6643715,91
1724820453.6727848,-355
1724820453.6763783,68
1724820453.6846185,-274
1724820453.6883907,-455
1724820453.6966228,-10
1724820453.7006233,-331
1724820453.708623,134
1724820453.7126234,152
1724820453.7202055,-445
1724820453.723978,-248
1724820453.7316232,-180
1724820453.7358975,-472
1724820453.7430358,245
1724820453.7479055,156
1724820453.7544763,156
1724820453.7596297,156
1724820453.7662172,156
1724820453.7717106,-316
1724820453.7787094,131
1724820453.784604,236
1724820453.7900293,68
1724820453.7960045,183
1724820453.8018222,-99
1724820453.8081589,346
1724820453.8132794,505
1724820453.8201675,-71
1724820453.8248122,372
1724820453.8317835,388
1724820453.836175,98
1724820453.8441575,850
1724820453.848385,716
1724820453.8555818,428
1724820453.8601592,896
1724820453.8679252,893
1724820453.8719263,893
1724820453.8797135,893
1724820453.883049,893
1724820453.8908398,355
1724820453.8947904,355
1724820453.9028451,562
1724820453.9059148,428
1724820453.915638,545
1724820453.9176395,346
1724820453.9272757,733
1724820453.9292743,647
1724820453.938606,136
1724820453.940606,445
1724820453.9502518,257
1724820453.9522545,-130
1724820453.9621603,296
1724820453.9636834,296
1724820453.9734669,25
1724820453.97499,25
1724820453.984863,-129
1724820453.986892,-129
1724820453.9968715,-129
1724820453.998388,-129
1724820454.008229,-342
1724820454.0101295,-119
1724820454.0196114,-954
1724820454.0226126,-806
1724820454.0310414,-369
1724820454.0345697,-777
1724820454.0425253,-487
1724820454.0459516,-314
1724820454.05439,-801
1724820454.057389,-586
1724820454.065803,-585
1724820454.0688012,-825
1724820454.078384,-117
1724820454.0809517,-456
1724820454.0905683,-391
1724820454.0925689,-391
1724820454.1020336,-396
1724820454.104031,-396
1724820454.113452,-396
1724820454.1154509,-396
1724820454.1256194,-731
1724820454.1271145,-620
1724820454.1369612,-309
1724820454.1389601,-644
1724820454.1492546,-29
1724820454.151255,-193
1724820454.1612642,227
1724820454.163265,131
1724820454.1734133,-221
1724820454.1754122,202
1724820454.1847937,-186
1724820454.1867926,-438
1724820454.197159,144
1724820454.1982331,-82
1724820454.2087271,-257
1724820454.210731,-30
1724820454.2206843,-138
1724820454.2226818,-138
1724820454.232261,-138
1724820454.2342606,-138
1724820454.2442698,-404
1724820454.2458706,-196
1724820454.2558713,-244
1724820454.2578716,-244
1724820454.2678702,228
1724820454.269388,-107
1724820454.2793953,573
1724820454.2809145,519
1724820454.2913833,273
1724820454.2923875,523
1724820454.3031588,-70
1724820454.3037033,-70
1724820454.3147147,490
1724820454.3157156,336
1724820454.327171,560
1724820454.327955,560
1724820454.338961,-215
1724820454.3399656,-215
1724820454.3511937,-215
1724820454.3511937,-215
1724820454.3627436,32
1724820454.3637452,272
1724820454.3741412,-56
1724820454.3761404,145
1724820454.3856122,-283
1724820454.3876104,-283
1724820454.3969796,121
1724820454.3989804,121
1724820454.4083378,186
1724820454.4113383,368
1724820454.4203446,-84
1724820454.4233444,176
1724820454.4327931,267
1724820454.4347928,-147
1724820454.4453893,423
1724820454.446394,423
1724820454.4569845,-172
1724820454.4579968,-172
1724820454.468844,-172
1724820454.4703557,-172
1724820454.4802332,236
1724820454.481754,153
1724820454.4915073,-189
1724820454.493019,-189
1724820454.5033572,-652
1724820454.5043588,-487
1724820454.5153508,-222
1724820454.5164073,-222
1724820454.5268466,107
1724820454.5283027,152
1724820454.5391572,-332
1724820454.5401614,-332
1724820454.5511637,-199
1724820454.5520387,-317
1724820454.5633554,400
1724820454.5633554,400
1724820454.5746806,-170
1724820454.5756955,-170
1724820454.5867004,-170
1724820454.5877023,-170
1724820454.598065,353
1724820454.6000655,507
1724820454.6095083,210
1724820454.6115065,481
1724820454.6208663,344
1724820454.6234472,-88
1724820454.6322982,280
1724820454.635296,19
1724820454.6441581,592
1724820454.646713,545
1724820454.6556382,101
1724820454.658636,324
1724820454.667815,-57
1724820454.6707165,-142
1724820454.6794262,377
1724820454.6819491,179
1724820454.6914308,-37
1724820454.6934311,-37
1724820454.7029417,-37
1724820454.7049403,-37
1724820454.7146463,157
1724820454.7166488,-37
1724820454.7266471,-67
1724820454.7281802,185
1724820454.7391622,-468
1724820454.740756,-198
1724820454.7511373,-275
1724820454.7531374,-446
1724820454.7626975,154
1724820454.764696,42
1724820454.7740347,-98
1724820454.7760327,-98
1724820454.7854671,-98
1724820454.7874668,-98
1724820454.796904,-98
1724820454.7989037,-98
1724820454.808192,-281
1724820454.8111916,-633
1724820454.819629,145
1724820454.8236282,-248
1724820454.8321612,185
1724820454.8349547,7
1724820454.844157,281
1724820454.847157,88
1724820454.8555899,-321
1724820454.8601956,211
1724820454.8677871,285
1724820454.8717225,285
1724820454.8794394,88
1724820454.8831444,-61
1724820454.890872,7
1724820454.8947008,421
1724820454.9023383,-196
1724820454.9061503,-49
1724820454.9138138,393
1724820454.9177825,-74
1724820454.9257433,-157
1724820454.9297414,265
1724820454.938159,-291
1724820454.941159,88
1724820454.9501646,80
1724820454.9531655,-377
1724820454.9621017,357
1724820454.9649456,180
1724820454.9734135,23
1724820454.977172,281
1724820454.984829,-164
1724820454.9884648,-341
1724820454.9971716,308
1724820455.0001736,-123
1724820455.008583,-34
1724820455.0125816,355
1724820455.0208454,-355
1724820455.0248437,129
1724820455.0326464,374
1724820455.036643,-45
1724820455.0446417,322
1724820455.0490441,273
1724820455.056301,273
1724820455.061585,273
1724820455.068597,-65
1724820455.0735967,-211
1724820455.0803716,265
1724820455.0864244,-503
1724820455.0921717,-99
1724820455.0981727,20
1724820455.1041727,-270
1724820455.1111734,472
1724820455.116174,378
1724820455.12304,268
1724820455.128431,784
1724820455.1350195,597
1724820455.1401598,8
1724820455.1466496,553
1724820455.1520822,-83
1724820455.1580834,196
1724820455.1640816,537
1724820455.171083,537
1724820455.1763318,537
1724820455.183652,537
1724820455.1882472,107
1724820455.1952202,720
1724820455.2000992,505
1724820455.208158,597
1724820455.2130895,760
1724820455.2200124,48
1724820455.2246046,397
1724820455.2314363,578
1724820455.2359557,427
1724820455.2444417,773
1724820455.2484424,545
1724820455.2557693,53
1724820455.260069,563
1724820455.267734,133
1724820455.2722507,-67
1724820455.280386,323
1724820455.2843857,323
1724820455.2917576,323
1724820455.2963927,323
1724820455.3030615,323
1724820455.3078456,-163
1724820455.3145075,-267
1724820455.3197296,132
1724820455.326993,65
1724820455.3311715,124
1724820455.3383858,-536
1724820455.3425262,-374
1724820455.3504517,97
1724820455.3538797,-469
1724820455.3619957,76
1724820455.3660705,-57
1724820455.374116,-87
1724820455.3775444,145
1724820455.3855655,-334
1724820455.389548,-430
1724820455.397149,1
1724820455.401148,-407
1724820455.4085138,-231
1724820455.4128156,193
1724820455.4205184,-555
1724820455.4247577,-152
1724820455.43339,-158
1724820455.436332,-401
1724820455.445892,234
1724820455.4478922,234
1724820455.4581573,-515
1724820455.4593332,-61
1724820455.4701128,-322
1724820455.4716291,-451
1724820455.4821212,90
1724820455.4835424,-121
1724820455.4941332,309
1724820455.4956477,353
1724820455.5060797,-201
1724820455.50706,7
1724820455.518595,-300
1724820455.5195973,-300
1724820455.5300534,-300
1724820455.5310519,-300
1724820455.5417178,112
1724820455.543228,227
1724820455.555159,-268
1724820455.5567195,-268
1724820455.5676935,-21
1724820455.568326,-252
1724820455.5793622,475
1724820455.5803828,295
1724820455.5909545,218
1724820455.5919538,218
1724820455.6024673,-9
1724820455.6034079,-163
1724820455.614002,465
1724820455.6160018,256
1724820455.6258988,66
1724820455.6284096,377
1724820455.6374044,-406
1724820455.6404033,-406
1724820455.6489177,-406
1724820455.651918,-406
1724820455.661016,-77
1724820455.6640148,278
1724820455.6727011,-318
1724820455.675785,33
1724820455.684342,-328
1724820455.687789,-290
1724820455.6957679,330
1724820455.6990497,20
